,ArticleTitle,Question,Answer,DifficultyFromQuestioner,DifficultyFromAnswerer,ArticleFile
1497,Theodore_Roosevelt,Did Roosevelt study biology?,He was strong in biology.,easy,medium,S08_set3_a7
1498,Theodore_Roosevelt,Where was Theodore Roosevelt from?,Gramercy section of New York City,medium,hard,S08_set3_a7
1499,Theodore_Roosevelt,Where was Theodore Roosevelt from?,New York City,medium,medium,S08_set3_a7
1500,Theodore_Roosevelt,Who was Roosevelt's presidential hero?,Lincoln was Roosevelt's presidential hero.,medium,medium,S08_set3_a7
1501,Theodore_Roosevelt,Who was Roosevelt's presidential hero?,Lincoln was Roosevelt's presidential hero,medium,easy,S08_set3_a7
1502,Theodore_Roosevelt,When did Roosevelt die?,"On January 6, 1919, Roosevelt died in his sleep.",medium,medium,S08_set3_a7
1503,Theodore_Roosevelt,When did Roosevelt die?,"On January 6, 1919, Roosevelt died in his sleep.",medium,medium,S08_set3_a7
1504,Theodore_Roosevelt,Who helped to fund Roosevelt's African safari?,Financed by Andrew Carnegie and his own proposed writings,hard,hard,S08_set3_a7
1505,Theodore_Roosevelt,Who helped to fund Roosevelt's African safari?,Andrew Carnegie,hard,medium,S08_set3_a7
1506,Theodore_Roosevelt,Did Roosevelt support racial integration in schools?,yes,hard,too hard,S08_set3_a7
1507,Theodore_Roosevelt,Did Roosevelt support racial integration in schools?,He supported a bill allowing school desegregation in New York State.,hard,hard,S08_set3_a7
1508,Theodore_Roosevelt,Was Roosevelt's family rich?,yes,hard,hard,S08_set3_a7
1510,turtle,Are turtles ectothermic?,Yes,easy,easy,S08_set1_a9
1511,turtle,Are turtles ectothermic?,yes,easy,easy,S08_set1_a9
1512,turtle,Does the mother care for the young?,No,easy,medium,S08_set1_a9
1513,turtle,Does the mother care for the young?,no,easy,medium,S08_set1_a9
1514,turtle,Are turtles pets?,Yes,easy,medium,S08_set1_a9
1515,turtle,Are turtles pets?,yes,easy,easy,S08_set1_a9
1516,turtle,What shape are the eggs of the larest species of turtle?,Spherical,medium,medium,S08_set1_a9
1517,turtle,What shape are the eggs of the larest species of turtle?,spherical,medium,medium,S08_set1_a9
1518,turtle,How often do turtles breed?,Every few years or more,medium,medium,S08_set1_a9
1519,turtle,What do all turtles and tortoises breathe?,air,medium,easy,S08_set1_a9
1520,turtle,What do all turtles and tortoises breathe?,air,medium,medium,S08_set1_a9
1521,turtle,How do turtles reproduce?,They lay eggs,hard,too hard,S08_set1_a9
1522,turtle,How do turtles reproduce?,they lay eggs,hard,hard,S08_set1_a9
1523,turtle,What has been discovered about turtles organs?,They do not gradually break down or become less efficient over time,hard,hard,S08_set1_a9
1524,turtle,What has been discovered about turtles organs?,they do not break down,hard,hard,S08_set1_a9
1525,turtle,What suborder of turtle draws its head into its shell?,Pleurodira,hard,hard,S08_set1_a9
1526,turtle,What suborder of turtle draws its head into its shell?,Pleurodira,hard,hard,S08_set1_a9
1527,turtle,Do sea turtles lay eggs on dry sandy beaches?,Yes,easy,easy,S08_set1_a9
1528,turtle,Do sea turtles lay eggs on dry sandy beaches?,yes,easy,easy,S08_set1_a9
1529,turtle,Are Pleurodira known as side-necked turtles?,Yes,easy,easy,S08_set1_a9
1530,turtle,Are Pleurodira known as side-necked turtles?,yes,easy,easy,S08_set1_a9
1531,turtle,Are turtles a part of the Flying Spaghetti Monster?,*shrug*,easy,easy,S08_set1_a9
1532,turtle,How many suborders are turtles divided into?,Three.,medium,medium,S08_set1_a9
1533,turtle,How many suborders are turtles divided into?,three,medium,medium,S08_set1_a9
1534,turtle,Name a turtle popularly kept as a pet.,Russian Tortoises,medium,hard,S08_set1_a9
1535,turtle,Name a turtle popularly kept as a pet.,Russian Tortoises,medium,hard,S08_set1_a9
1536,turtle,Name four related articles for the article on turtles.,"Triassic, Ernst Haeckel, Kunstformen der Natur, Animal",medium,medium,S08_set1_a9
1537,turtle,Name four related articles for the article on turtles.,"Triassic, Ernst Haeckel, Kunstformen der Natur, Animal",medium,hard,S08_set1_a9
1538,turtle,"If a turtle egg was kept warm, what would likely hatch?",A female turtle.,hard,hard,S08_set1_a9
1539,turtle,"If a turtle egg was kept warm, what would likely hatch?",A female turtle,hard,too hard,S08_set1_a9
1540,turtle,What do turles use to breathe in the water?,Papillae,hard,hard,S08_set1_a9
1541,turtle,Why are side-necked turtles called side-necked turtles?,Because of the way they withdraw their heads into their shells.,hard,medium,S08_set1_a9
1542,turtle,Why are side-necked turtles called side-necked turtles?,The way they withdraw their heads into their shells.,hard,hard,S08_set1_a9
1543,turtle,Do turtles lay eggs underwater?,No,easy,easy,S08_set1_a9
1544,turtle,Do turtles lay eggs underwater?,no,easy,easy,S08_set1_a9
1545,turtle,Are turtle eggs leathery and soft?,Yes,easy,easy,S08_set1_a9
1546,turtle,Are turtle eggs leathery and soft?,yes,easy,easy,S08_set1_a9
1547,turtle,Are turtles being examined for longevity genes?,Yes,easy,easy,S08_set1_a9
1548,turtle,Are turtles being examined for longevity genes?,yes,easy,easy,S08_set1_a9
1549,turtle,What suborder of turtles is extinct?,Paracryptodira,medium,medium,S08_set1_a9
1550,turtle,What suborder of turtles is extinct?,Paracryptodira,medium,medium,S08_set1_a9
1551,turtle,What do turtle eggs preared to eat consist mainly of?,Yolk,medium,medium,S08_set1_a9
1552,turtle,Where do sea turtles lay their eggs?,Holes Dug into the Mud or Sand,medium,medium,S08_set1_a9
1553,turtle,Where do sea turtles lay their eggs?,holes dug into mud or sand,medium,hard,S08_set1_a9
1554,turtle,What is the smallest suborder of turtles?,Pleurodira,hard,medium,S08_set1_a9
1555,turtle,What is the smallest suborder of turtles?,Pleurodira,hard,hard,S08_set1_a9
1556,turtle,What are turtle eggs covered in when they incubate?,Mud or Sand,hard,hard,S08_set1_a9
1557,turtle,What are turtle eggs covered in when they incubate?,mud or sand,hard,hard,S08_set1_a9
1558,turtle,What type of creatures breathe air and don't lay eggs underwater?,Amniotes,hard,hard,S08_set1_a9
1559,turtle,What type of creatures breathe air and don't lay eggs underwater?,amnoites,hard,medium,S08_set1_a9
1572,Ulysses_S._Grant,Was Ulysses Grant a general in the American Civil War?,Yes,easy,easy,S08_set3_a5
1573,Ulysses_S._Grant,Was Ulysses Grant a general in the American Civil War?,yes,easy,easy,S08_set3_a5
1574,Ulysses_S._Grant,Was Grant's father-in-law a Democrat?,Yes,easy,easy,S08_set3_a5
1575,Ulysses_S._Grant,Was Grant's father-in-law a Democrat?,yup,easy,easy,S08_set3_a5
1576,Ulysses_S._Grant,Did Ulysses win the Battle of Champion Hill?,Yes,easy,easy,S08_set3_a5
1577,Ulysses_S._Grant,Did Ulysses win the Battle of Champion Hill?,you betcha,easy,hard,S08_set3_a5
1578,Ulysses_S._Grant,Who was Grant's brother in law?,Fred Dent,medium,medium,S08_set3_a5
1579,Ulysses_S._Grant,Who was Grant's brother in law?,Fred Dent,medium,medium,S08_set3_a5
1580,Ulysses_S._Grant,Where was Grant born?,"Point Pleasant, Ohio",medium,medium,S08_set3_a5
1581,Ulysses_S._Grant,Where was Grant born?,"A log cabin in Point Pleasant, Clermont County, Ohio",medium,easy,S08_set3_a5
1582,Ulysses_S._Grant,What was Grant's political affiliation?,Republican,medium,hard,S08_set3_a5
1583,Ulysses_S._Grant,What was Grant's political affiliation?,Republican,medium,hard,S08_set3_a5
1584,Ulysses_S._Grant,"Why did Grant say ""Damn, I had nothing to do with this batte.""?",It went well.,hard,hard,S08_set3_a5
1585,Ulysses_S._Grant,"Why did Grant say ""Damn, I had nothing to do with this batte.""?",Because the generals under him acted on their own.,hard,too hard,S08_set3_a5
1586,Ulysses_S._Grant,Did Horace Greenley lose in the presidential elections of 1872?,Yes,hard,hard,S08_set3_a5
1587,Ulysses_S._Grant,Did Horace Greenley lose in the presidential elections of 1872?,si,hard,medium,S08_set3_a5
1588,Ulysses_S._Grant,Why did Grant think that war was unjust?,He thought it was designed to gain land open to slavery.,hard,medium,S08_set3_a5
1589,Ulysses_S._Grant,Why did Grant think that war was unjust?,He accepted the theory that it was designed to gain land open to slavery.,hard,medium,S08_set3_a5
1604,Uruguay,Is Uruguay located in the northwesten part of Africa?,No.,easy,easy,S08_set2_a9
1605,Uruguay,Is Uruguay located in the northwesten part of Africa?,no,easy,medium,S08_set2_a9
1606,Uruguay,Is Uruguay's capital Montevideo?,Yes.,easy,easy,S08_set2_a9
1607,Uruguay,Is Uruguay's capital Montevideo?,yes,easy,easy,S08_set2_a9
1608,Uruguay,Does Uruguay have cold summers?,No.,easy,easy,S08_set2_a9
1609,Uruguay,Does Uruguay have cold summers?,no,easy,medium,S08_set2_a9
1610,Uruguay,Who founded Montevideo?,The Spanish.,medium,medium,S08_set2_a9
1611,Uruguay,Who founded Montevideo?,the Spanish,medium,hard,S08_set2_a9
1612,Uruguay,Where is Uruguay's oldest church?,"San Carlos, Maldonado.",medium,medium,S08_set2_a9
1613,Uruguay,Where is Uruguay's oldest church?,"San Carlos, Maldonado",medium,medium,S08_set2_a9
1614,Uruguay,Who heavily influenced the architecture and culture of Montevideo?,European immigrants.,medium,medium,S08_set2_a9
1615,Uruguay,Who heavily influenced the architecture and culture of Montevideo?,European immigrants,medium,hard,S08_set2_a9
1616,Uruguay,What are poor neighborhoods called informally?,Cantegriles.,hard,hard,S08_set2_a9
1617,Uruguay,What are poor neighborhoods called informally?,Cantegriles,hard,hard,S08_set2_a9
1618,Uruguay,Is uruguay's landscape mountainous?,No.,hard,easy,S08_set2_a9
1619,Uruguay,Is uruguay's landscape mountainous?,not really?,hard,too hard,S08_set2_a9
1620,Uruguay,What religion do most Uruguayans profess?,None.,hard,hard,S08_set2_a9
1621,Uruguay,What religion do most Uruguayans profess?,Roman Catholic,hard,hard,S08_set2_a9
1622,Uruguay,Is Uruguay located in South America?,Yes. It's located in the southeastern part,easy,easy,S08_set2_a9
1623,Uruguay,Is Uruguay located in South America?,Yes,easy,easy,S08_set2_a9
1624,Uruguay,Can citizens propose changes to the Constitution?,Yes. People are allowed to challenge laws.,easy,medium,S08_set2_a9
1625,Uruguay,Can citizens propose changes to the Constitution?,Yes,easy,medium,S08_set2_a9
1626,Uruguay,Did Uruguay host the first ever World Cup?,"Yes, in 1930.",easy,easy,S08_set2_a9
1627,Uruguay,Did Uruguay host the first ever World Cup?,Yes,easy,easy,S08_set2_a9
1628,Uruguay,Who founded Montevideo?,"By the Spanish, in the early 18th century",medium,medium,S08_set2_a9
1629,Uruguay,Who founded Montevideo?,Montevideo was founded by the Spanish in the early 18th century as a military stronghold.,medium,medium,S08_set2_a9
1630,Uruguay,How many square kilometres of continental land is Uruguay?,176.215 km�� ,medium,medium,S08_set2_a9
1631,Uruguay,How many square kilometres of continental land is Uruguay?,"176,214 square kilometres",medium,medium,S08_set2_a9
1632,Uruguay,How much of the population is of white European descent?,88%,medium,easy,S08_set2_a9
1633,Uruguay,How much of the population is of white European descent?,Approximately 88% of its population are of prevalently white European descent.,medium,medium,S08_set2_a9
1634,Uruguay,Why was the capital of Uruguay founded?,For a military stronghold.,hard,medium,S08_set2_a9
1635,Uruguay,Why was the capital of Uruguay founded?,"Uruguay's capital, Montevideo, was founded by the Spanish in the early 18th century as a military stronghold.",hard,medium,S08_set2_a9
1636,Uruguay,How many times has Uruguay won the World Cup?,Twice. ,hard,hard,S08_set2_a9
1637,Uruguay,How many times has Uruguay won the World Cup?,On two or more occasions.,hard,hard,S08_set2_a9
1638,Uruguay,How much is the average income of an African woman compared to a European man?,African women earns 0.65 * 0.718  = 46.67% of a European man earns in average,hard,hard,S08_set2_a9
1639,Uruguay,Does Uruguay recognize same-sex civil unions?,Yes,easy,easy,S08_set2_a9
1640,Uruguay,Does Uruguay recognize same-sex civil unions?,Yes,easy,easy,S08_set2_a9
1641,Uruguay,Does Uruguay border French Guiana?,No,easy,easy,S08_set2_a9
1642,Uruguay,Does Uruguay border French Guiana?,No,easy,easy,S08_set2_a9
1643,Uruguay,Is Uruguay's warmest month June?,No,easy,easy,S08_set2_a9
1644,Uruguay,Is Uruguay's warmest month June?,No,easy,easy,S08_set2_a9
1645,Uruguay,What does a citizen use to propose changes to the Constitution?,Referendum,medium,medium,S08_set2_a9
1646,Uruguay,What does a citizen use to propose changes to the Constitution?,Plebiscite,medium,medium,S08_set2_a9
1647,Uruguay,Where is Uruguay's oldest church?,"San Carlos, Maldonado",medium,medium,S08_set2_a9
1648,Uruguay,Where is Uruguay's oldest church?,"San Carlos, Maldonado",medium,medium,S08_set2_a9
1649,Uruguay,What religions are found in Uruguay?,"Roman Catholic, Protestant, Jewish, and nonprofessing.",medium,hard,S08_set2_a9
1650,Uruguay,What religions are found in Uruguay?,"Roman Catholic, Protestant, Jewish",medium,medium,S08_set2_a9
1651,Uruguay,What has Uruguay done to be competitive in agriculture?,"Labeling as ""Natural"" or ""Ecological""",hard,too hard,S08_set2_a9
1652,Uruguay,What has Uruguay done to be competitive in agriculture?,"Use low inputs of labour, technology, and capital, which results in lower yields but also opens the door for Uruguay to market its products as ""natural"" or ""ecological""",hard,too hard,S08_set2_a9
1653,Uruguay,What are the names of Uruguay's political parties?,Partido Colorado and Partido Blanco,hard,too hard,S08_set2_a9
1654,Uruguay,What are the names of Uruguay's political parties?,Partido Blanco and Partido Colorado,hard,hard,S08_set2_a9
1655,Uruguay,Is Uruguay the smallest soverign nation in South America?,No,hard,hard,S08_set2_a9
1656,Uruguay,Is Uruguay the smallest soverign nation in South America?,No,hard,hard,S08_set2_a9
1669,Woodrow_Wilson,Was Woodrow Wilson the thirtieth President of the United States?,no,easy,easy,S08_set3_a8
1670,Woodrow_Wilson,Was Woodrow Wilson the thirtieth President of the United States?,No,easy,easy,S08_set3_a8
1671,Woodrow_Wilson,Did Woodrow Wilson create the League of Nations?,yes,easy,easy,S08_set3_a8
1672,Woodrow_Wilson,Did Woodrow Wilson create the League of Nations?,Yes,easy,easy,S08_set3_a8
1673,Woodrow_Wilson,Did the U.S. join the League of Nations?,no,easy,easy,S08_set3_a8
1674,Woodrow_Wilson,Did the U.S. join the League of Nations?,No,easy,medium,S08_set3_a8
1675,Woodrow_Wilson,Where was the League of Nations created?,Paris,medium,medium,S08_set3_a8
1676,Woodrow_Wilson,Where was the League of Nations created?,Paris,medium,medium,S08_set3_a8
1677,Woodrow_Wilson,When was Woodrow Wilson born?,"December 28, 1856",medium,medium,S08_set3_a8
1678,Woodrow_Wilson,When was Woodrow Wilson born?,"December 28, 1856",medium,medium,S08_set3_a8
